ï»¿Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
wolvesEOS_analysisV2hashtag.xlsx,1539,1.51139e+18,05/04/2022 17:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Oldlady79267359,Who is the best Khal Drogo? Jason Momoa! Who is the best Aquaman? Jason Momoa! Who is the most handsome alpha werewolf? Jason Momoa! Who is the hottest guy in Hawaii and Hollywood? Jason Momoa #JasonMomoa #KhalDrogo #GameOfThrones  #Aquaman #JusticeLeague #ConnorSlaughter #Wolves https://t.co/ls007pyW88,"['JasonMomoa', 'KhalDrogo', 'GameOfThrones', 'Aquaman', 'JusticeLeague', 'ConnorSlaughter', 'Wolves']",0,who is the best khal drogo jason momoa who is the best aquaman jason momoa who is the most handsome alpha werewolf jason momoa who is the hottest guy in hawaii and hollywood jason momoa
wolvesEOS_analysisV2hashtag.xlsx,1540,1.51139e+18,05/04/2022 17:19,"<a href=""http://overcoffee.test/"" rel=""nofollow"">OverCoffee</a>",,OverCoffeeCo,"ICYMI

Wolves Over Coffee

Issue 5th April, 2022

Featuring @WWFCFancast

#WOL #Wolves #wwfc
https://t.co/d0zouEkJr8","['WOL', 'Wolves', 'wwfc']",0,"icymi

wolves over coffee

issue 5th april 2022

featuring"
wolvesEOS_analysisV2hashtag.xlsx,1541,1.51138e+18,05/04/2022 16:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DazHaleWM,The Football Phone In 6pm ;  The only show on radio dedicated entirely to West Midlands football . â½ï¸Have your say on your club â¦. TEL : 08081 00 99 56   â½ï¸#AVFC #Wolves #BCFC #WBA #WFC #NonLeague #WomensFootball https://t.co/n8tEhLGZf0,"['AVFC', 'Wolves', 'BCFC', 'WBA', 'WFC', 'NonLeague', 'WomensFootball']",12,the football phone in 6pm   the only show on radio dedicated entirely to west midlands football  â½ïhave your say on your club â tel  08081 00 99 56   â½ï
wolvesEOS_analysisV2hashtag.xlsx,1542,1.51138e+18,05/04/2022 16:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,LeFootball110,Barcelona are interested in signing Ruben Neves. Wolves are aware and are preparing the depature of the player. They want to sign Nunes and Palhinha from SportingCP. The only possible destination atm for Neves is Barcelona. #FCB #Wolves https://t.co/INzayjBDru,"['FCB', 'Wolves']",1,barcelona are interested in signing ruben neves wolves are aware and are preparing the depature of the player they want to sign nunes and palhinha from sportingcp the only possible destination atm for neves is barcelona
wolvesEOS_analysisV2hashtag.xlsx,1543,1.51137e+18,05/04/2022 15:52,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,NaturalLifePics,"Natural eyes in the wild night.
#nature #eyes #wolves #wolf
https://t.co/nlI32sCdmR https://t.co/bRLhFLtrVD","['nature', 'eyes', 'wolves', 'wolf']",1,natural eyes in the wild night
wolvesEOS_analysisV2hashtag.xlsx,1544,1.51137e+18,05/04/2022 15:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,JohnCordBooks2,"Bring Trump to his knees &amp; rest of the #love #God &amp; #War lovers that ""want"" 2 end #WarCrimes when they've NO INTENT TO END THEIR #WarCrime on #Truth that makes us #FREE of #FakeGodLovers or #Wolves dressed-up as ""I #love #Jesus or God"" #LEADERSHIP 
Cripes, know your #Biblia https://t.co/lkLg04S0CA","['love', 'God', 'War', 'WarCrimes', 'WarCrime', 'Truth', 'FREE', 'FakeGodLovers', 'Wolves', 'love', 'Jesus', 'LEADERSHIP', 'Biblia']",0,"bring trump to his knees amp rest of the   amp  lovers that want 2 end  when theyve no intent to end their  on  that makes us  of  or  dressedup as i   or god  
cripes know your"
wolvesEOS_analysisV2hashtag.xlsx,1545,1.51137e+18,05/04/2022 15:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,im_man_magic,5ft 12ins is the new 6ft ððððð â¦@Wolvesâ© #WWFC #wolves â¦@khoever51_â©  ðºâ½ï¸ð§¡ð¤ð§¡ https://t.co/DtUMfGB3u9,"['WWFC', 'wolves']",2,5ft 12ins is the new 6ft ððððð â   â  ðºâ½ïððð
wolvesEOS_analysisV2hashtag.xlsx,1546,1.51137e+18,05/04/2022 15:30,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,NorthEdgeHockey,"Season Series: #Wolves vs #IceDogs

GP: 7 | 2-3-0-3-7 pts
GF: 25
GA: 29

Last Game: April 1
Result: 5-4 SOW NIAG

#OHL","['Wolves', 'IceDogs', 'OHL']",0,"season series  vs 

gp 7  23037 pts
gf 25
ga 29

last game april 1
result 54 sow niag"
wolvesEOS_analysisV2hashtag.xlsx,1547,1.51136e+18,05/04/2022 15:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Leolupus,"The maned wolf (Chrysocyon brachyurus), sometimes called ""the fox on stilts."" It is neither a wolf nor a fox, but a unique species of its own, the only member of the genus Chrysocyon. It is native to South America.
#wolves #dogs #canids #animals #wildlife https://t.co/TfzDsfWDxe","['wolves', 'dogs', 'canids', 'animals', 'wildlife']",1,the maned wolf chrysocyon brachyurus sometimes called the fox on stilts it is neither a wolf nor a fox but a unique species of its own the only member of the genus chrysocyon it is native to south america
wolvesEOS_analysisV2hashtag.xlsx,1548,1.51136e+18,05/04/2022 15:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Craving_Wolves,"Touchy Subject.. #podcast #addiction #drinking #becareful #craving #wolves #building #social #gettingthere #boom #epic

Please check out my Patreon page for some exclusive content..

https://t.co/K8PikSeNme

https://t.co/9F57ltpSta

https://t.co/WoNOCnEBuj https://t.co/2fNxchHaqk","['podcast', 'addiction', 'drinking', 'becareful', 'craving', 'wolves', 'building', 'social', 'gettingthere', 'boom', 'epic']",0,"touchy subject           

please check out my patreon page for some exclusive content"
wolvesEOS_analysisV2hashtag.xlsx,1549,1.51136e+18,05/04/2022 15:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,NorthEdgeHockey,"Northern Edge Hockey Watch:

The Sudbury #Wolves entertain the Niagara #IceDogs tonight at the Sudbury Community Arena.

These two clubs last tangoed on April 1 with the IceDogs edging the Wolves 5-4 via the shootout.

#OHL","['Wolves', 'IceDogs', 'OHL']",0,"northern edge hockey watch

the sudbury  entertain the niagara  tonight at the sudbury community arena

these two clubs last tangoed on april 1 with the icedogs edging the wolves 54 via the shootout"
wolvesEOS_analysisV2hashtag.xlsx,1550,1.51136e+18,05/04/2022 14:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,BehnkeDesignLLC,Disperse via @artstationhq https://t.co/ofX3PRzVmy #LiminalRPG #modernfantasy #wolves #ttrpg #fantasy #art #drawing #painting #illustration #conceptart @wacom @CorelPainter,"['LiminalRPG', 'modernfantasy', 'wolves', 'ttrpg', 'fantasy', 'art', 'drawing', 'painting', 'illustration', 'conceptart']",4,disperse via
wolvesEOS_analysisV2hashtag.xlsx,1551,1.51136e+18,05/04/2022 14:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,RobbieMeakin,"2017/18 home shirt, signed by Danny Batth, Matt Doherty and Morgan Gibbs-White.

I'm raffling this off for Steps For Jessica.

If you'd like to purchase a raffle ticket, you can buy by donating at https://t.co/lT9PPBMjLv or coming to see me at @WhiteHartPNK!

(1/3) #WWFC #Wolves https://t.co/f02nmOqjN0","['WWFC', 'Wolves']",7,"201718 home shirt signed by danny batth matt doherty and morgan gibbswhite

im raffling this off for steps for jessica

if youd like to purchase a raffle ticket you can buy by donating at  or coming to see me at 

13"
wolvesEOS_analysisV2hashtag.xlsx,1552,1.51135e+18,05/04/2022 14:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,wildearthguard,"#ArizonaGivesDay is here! From Mexican gray #wolves to the Colorado River and wild #publiclands, WildEarth Guardians works hard to defend what makes Arizona such a special place. Please consider a donation to support our work in the Grand Canyon State: https://t.co/6MJq1yEwqu https://t.co/u6VTawYy39","['ArizonaGivesDay', 'wolves', 'publiclands']",22,is here from mexican gray  to the colorado river and wild  wildearth guardians works hard to defend what makes arizona such a special place please consider a donation to support our work in the grand canyon state
wolvesEOS_analysisV2hashtag.xlsx,1553,1.51135e+18,05/04/2022 14:32,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>",,MichellePaver,"18 years. 9 books. 1 great adventure. Iâd love to hear what Wolf Brother has meant to you â record your thoughts and feelings here https://t.co/VVmcwxbYRy

#chroniclesofancientdarkness #michellepaver #wolfbrother #lovewolves #wild #nature #wolves #wolftattoo #art #wolfbane https://t.co/jpINoCgzvx","['chroniclesofancientdarkness', 'michellepaver', 'wolfbrother', 'lovewolves', 'wild', 'nature', 'wolves', 'wolftattoo', 'art', 'wolfbane']",26,18 years 9 books 1 great adventure iâd love to hear what wolf brother has meant to you â record your thoughts and feelings here
wolvesEOS_analysisV2hashtag.xlsx,1554,1.51135e+18,05/04/2022 14:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Most Successful Dribbles from TheOther14 in #PL week 31. @Other14The 

@KWPeters with the most this week. 

#SaintsFC #WHUFC #BHAFC #LCFC #EFC #NUFC #CPFC #Wolves #AVFC https://t.co/fyjlHT0DEn","['PL', 'SaintsFC', 'WHUFC', 'BHAFC', 'LCFC', 'EFC', 'NUFC', 'CPFC', 'Wolves', 'AVFC']",38,"most successful dribbles from theother14 in  week 31  

 with the most this week"
wolvesEOS_analysisV2hashtag.xlsx,1555,1.51135e+18,05/04/2022 14:17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Fo_real_fo_sho,"Gotta share some #facts 
#Wolves...
People usually forget their scientific names
You know they're classified as:
#Dogs In The #Forest
Aka #DILF 
ðº

#truth #info #yes  #animal #Science #sciencefiction #ScienceResearch #Documentary #nature","['facts', 'Wolves', 'Dogs', 'Forest', 'DILF', 'truth', 'info', 'yes', 'animal', 'Science', 'sciencefiction', 'ScienceResearch', 'Documentary', 'nature']",1,"gotta share some  

people usually forget their scientific names
you know theyre classified as
 in the 
aka  
ðº"
wolvesEOS_analysisV2hashtag.xlsx,1556,1.51135e+18,05/04/2022 14:14,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,Revelator_News,"""This interplay between climate change and landscape change is almost like a perfect storm of problems that have beset the boreal forest,""says @JasonTFisherLab #climatechange #oildrilling #boreal #wolves https://t.co/VewOwdnR2W","['climatechange', 'oildrilling', 'boreal', 'wolves']",8,this interplay between climate change and landscape change is almost like a perfect storm of problems that have beset the boreal forestsays
wolvesEOS_analysisV2hashtag.xlsx,1557,1.51135e+18,05/04/2022 14:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,KVongArt,"A spooky lighting study. Let me know what you think. âð»ð¤
#clipstudiopaint #lightingstudy #spookyart #darkart #witchesgathering #wolves #howlatthemoon #witchescoven #artstudy #witchandwolves https://t.co/6TUlOig5SL","['clipstudiopaint', 'lightingstudy', 'spookyart', 'darkart', 'witchesgathering', 'wolves', 'howlatthemoon', 'witchescoven', 'artstudy', 'witchandwolves']",2,a spooky lighting study let me know what you think âðð
wolvesEOS_analysisV2hashtag.xlsx,1558,1.51134e+18,05/04/2022 14:06,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Super Sunday brings double header #wolves #wwfc 
https://t.co/yNfv7mkJsY","['wolves', 'wwfc']",0,super sunday brings double header
wolvesEOS_analysisV2hashtag.xlsx,1559,1.51134e+18,05/04/2022 14:02,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,LoveBooksLoveAu,"Sassing Her Dragon (Dragon Guard Book 18) by Julia Mills

#Dragons #PNR #ParanormalRomance #RomanceBooks #FantasyBooks #ShifterRomance #WiolfShifter #Wolves #Mates #FatedMates #Destiny #SassingHerDragon #DragonGuard #JuliaMills

https://t.co/DQBagAnahy https://t.co/wOR3k9pOtB","['Dragons', 'PNR', 'ParanormalRomance', 'RomanceBooks', 'FantasyBooks', 'ShifterRomance', 'WiolfShifter', 'Wolves', 'Mates', 'FatedMates', 'Destiny', 'SassingHerDragon', 'DragonGuard', 'JuliaMills']",0,sassing her dragon dragon guard book 18 by julia mills
wolvesEOS_analysisV2hashtag.xlsx,1560,1.51134e+18,05/04/2022 14:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,arnacortazzo,#facesofthewild - beautiful sculptures of critically endangered animals.  I love this.  #Wolves #elephants #wildlife  Well done NYC. #SaveRedWolves,"['facesofthewild', 'Wolves', 'elephants', 'wildlife', 'SaveRedWolves']",0,beautiful sculptures of critically endangered animals  i love this      well done nyc
wolvesEOS_analysisV2hashtag.xlsx,1561,1.51134e+18,05/04/2022 14:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,BookVxens,"Sassing Her Dragon (Dragon Guard Book 18) by Julia Mills

#Dragons #PNR #ParanormalRomance #RomanceBooks #FantasyBooks #ShifterRomance #WiolfShifter #Wolves #Mates #FatedMates #Destiny #SassingHerDragon #DragonGuard #JuliaMills

https://t.co/MiBDO9uD6y https://t.co/9RUvbAIO1G","['Dragons', 'PNR', 'ParanormalRomance', 'RomanceBooks', 'FantasyBooks', 'ShifterRomance', 'WiolfShifter', 'Wolves', 'Mates', 'FatedMates', 'Destiny', 'SassingHerDragon', 'DragonGuard', 'JuliaMills']",0,sassing her dragon dragon guard book 18 by julia mills
wolvesEOS_analysisV2hashtag.xlsx,1562,1.51134e+18,05/04/2022 14:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,bettingbetuk,"Newcastle United vs Wolves â½ï¸
We'll be previewing the first Premier League game of the weekend, providing team news, betting tips and match odds. Read more here:
https://t.co/o5hDPbq9xK
ð | https://t.co/0IH46XjCmy
#PremierLeague #NewcastleUnited #Wolves #BettingTwitter","['PremierLeague', 'NewcastleUnited', 'Wolves', 'BettingTwitter']",0,"newcastle united vs wolves â½ï
well be previewing the first premier league game of the weekend providing team news betting tips and match odds read more here

ð"
wolvesEOS_analysisV2hashtag.xlsx,1563,1.51134e+18,05/04/2022 13:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,blessedactions,"#illumination #dance #music #sing2 
#movie 
#moral #guidance #for #all 
#beware of the #wolves in #Hollywood","['illumination', 'dance', 'music', 'sing2', 'movie', 'moral', 'guidance', 'for', 'all', 'beware', 'wolves', 'Hollywood']",1,of the  in
wolvesEOS_analysisV2hashtag.xlsx,1564,1.51134e+18,05/04/2022 13:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Most Pressures Applied from TheOther14 in #PL week 31. @Other14The 

Vitaly Janelt and Wout Weghorst pressing the most this week.

#BrentfordFC #twitterclarets #CPFC #AVFC #Wolves #NCFC #LUFC #WatfordFC https://t.co/tG2jy5OpHu","['PL', 'BrentfordFC', 'twitterclarets', 'CPFC', 'AVFC', 'Wolves', 'NCFC', 'LUFC', 'WatfordFC']",72,"most pressures applied from theother14 in  week 31  

vitaly janelt and wout weghorst pressing the most this week"
wolvesEOS_analysisV2hashtag.xlsx,1565,1.51134e+18,05/04/2022 13:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,TomDwwfc,Is there any fan coaches with places left for Newcastle away. #wwfc #Wolves,"['wwfc', 'Wolves']",0,is there any fan coaches with places left for newcastle away
wolvesEOS_analysisV2hashtag.xlsx,1566,1.51133e+18,05/04/2022 13:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1882Rs,"The agenda in our fanbase against Sanderson is ridiculous. Heâs a young centre back with loads of pace who is still learning in the game, and some of our fans have turned on him after 1 mistake. Heâs not been prime maldini but give the guy a chance ffs. #qpr #wolves #efl","['qpr', 'wolves', 'efl']",1,the agenda in our fanbase against sanderson is ridiculous heâs a young centre back with loads of pace who is still learning in the game and some of our fans have turned on him after 1 mistake heâs not been prime maldini but give the guy a chance ffs
wolvesEOS_analysisV2hashtag.xlsx,1567,1.51133e+18,05/04/2022 13:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,psnlsoccer,"Barcelona still in the race to land Wolves Ruben Neves

#barcelona #wolves #rubenneves","['barcelona', 'wolves', 'rubenneves']",0,barcelona still in the race to land wolves ruben neves
wolvesEOS_analysisV2hashtag.xlsx,1568,1.51133e+18,05/04/2022 13:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Most Accurate Long Passes from TheOther14 in #PL week 31. @Other14The 

Marc Guehi and @fabianschaer at the top.

#CPFC #NUFC #AVFC #WHUFC #SaintsFC #BHAFC #LUFC #EFC #LCFC #Wolves #twitterclarets https://t.co/SvpWyt7jdd","['PL', 'CPFC', 'NUFC', 'AVFC', 'WHUFC', 'SaintsFC', 'BHAFC', 'LUFC', 'EFC', 'LCFC', 'Wolves', 'twitterclarets']",33,"most accurate long passes from theother14 in  week 31  

marc guehi and  at the top"
