Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
wolvesMOS_analysisV3hashtag.xlsx,237,1476230215399472896,2021-12-29 16:34:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,JohnCordBooks2,"Good #Christians #Muslims #Jewish MUST NEVER SEE #History of #God Loving #Governance run by #Wolves dressed as Sheep: SHALL #Fallout of Power if we #Restore #Truth kept Untaught.

7 DENIED SCRIPTURES PART 2: UNTAUGHT MEANING OF “JEWS” &amp; “GENTILES”
https://t.co/R6bP6FeZxW","['Christians', 'Muslims', 'Jewish', 'History', 'God', 'Governance', 'Wolves', 'Fallout', 'Restore', 'Truth']",0,"good    must never see  of  loving  run by  dressed as sheep shall  of power if we   kept untaught

7 denied scriptures part 2 untaught meaning of jews amp gentiles"
wolvesMOS_analysisV1hashtag.xlsx,824,1466132238161125120,2021-12-01 19:48:59,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Burnley is on Amazon Prime UK: Goals Centre. Reporter is Rachel Brown-Finnis.  For more details see https://t.co/um4JqvRaaz #Wolves #Burnley #AmazonPrimeUKGoalsCentre,"['Wolves', 'Burnley', 'AmazonPrimeUKGoalsCentre']",0,wolves vs burnley is on amazon prime uk goals centre reporter is rachel brownfinnis  for more details see
wolvesMOS_analysisV3hashtag.xlsx,1010,1473299181100051968,2021-12-21 14:27:52,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,Live #Wolves News - Chelsea: Jorginho hands Thomas Tuchel boost with false positive Covid test https://t.co/fx6V4LtqZa - By Daily Mail,['Wolves'],0,live  news  chelsea jorginho hands thomas tuchel boost with false positive covid test   by daily mail
wolvesMOS_analysisV3hashtag.xlsx,1446,1472554899183443968,2021-12-19 13:10:21,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,"Live #Wolves News - Wolves vs Chelsea - Premier League: Live score, team news and updates https://t.co/YI1fhVR1lS - By Daily Mail",['Wolves'],0,live  news  wolves vs chelsea  premier league live score team news and updates   by daily mail
wolvesMOS_analysisV3hashtag.xlsx,46,1476961497305825024,2021-12-31 17:00:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,scores_uk,"Wolverhampton Wanderers January Transfer Odds: Most likely signings at Molineux #Wolverhampton #wwfc #Wolves #PremierLeague #EPL 

https://t.co/oPsmmwENNj https://t.co/1MqWF25bEp","['Wolverhampton', 'wwfc', 'Wolves', 'PremierLeague', 'EPL']",0,wolverhampton wanderers january transfer odds most likely signings at molineux
wolvesMOS_analysisV3hashtag.xlsx,378,1475665548940037888,2021-12-28 03:10:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,SportsDean,The #Wolves are leading the #Celtics without their starters. Tatum is really a franchise player for Boston.,"['Wolves', 'Celtics']",0,the  are leading the  without their starters tatum is really a franchise player for boston
wolvesMOS_analysisV3hashtag.xlsx,656,1474715573120638976,2021-12-25 12:16:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,wolves_fanpage,Merry Christmas to all the wolves fans and everyone at wolves hope you all have good and safe day 🎄🔸◾️🔸◾️ #wwfc #wolves,"['wwfc', 'wolves']",3,merry christmas to all the wolves fans and everyone at wolves hope you all have good and safe day
wolvesMOS_analysisV1hashtag.xlsx,180,1467176028858633984,2021-12-04 16:56:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Matolengweee,"Divock Origi. Difference maker.
#EPL #Wolves #Liverpool #ESPNFC","['EPL', 'Wolves', 'Liverpool', 'ESPNFC']",0,divock origi difference maker
wolvesMOS_analysisV3hashtag.xlsx,30,1476981213994921984,2021-12-31 18:18:57,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SOUTHERNDADDY3,"Another one finished.  Which side is your favorite...fire or ice?
#DiamondDot 
#Wolves https://t.co/nTW77qSRth","['DiamondDot', 'Wolves']",2,another one finished  which side is your favoritefire or ice
wolvesMOS_analysisV3hashtag.xlsx,181,1476415698926587904,2021-12-30 04:51:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Terri_Farley,"The greed of livestock biz is endless. Despite virtually free grazing on #publiclands, ranchers want #wildhorses, #wolves, #coyotes, #cougars, #ravens and #crows wiped out. @SenWarren please don't be taken in by the myth that beef should be king of the Western range","['publiclands', 'wildhorses', 'wolves', 'coyotes', 'cougars', 'ravens', 'crows']",7,the greed of livestock biz is endless despite virtually free grazing on  ranchers want      and  wiped out  please dont be taken in by the myth that beef should be king of the western range
wolvesMOS_analysisV1hashtag.xlsx,709,1466310819709341952,2021-12-02 07:38:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,TCCGifts,"This winter wolf incense holder is a perfect seasonal gift!
https://t.co/sQTiIPaGXN
#EarlyBiz #MHHSBD #giftideas #wolves #shopsmall #shopindie https://t.co/2PZylPPq8v","['EarlyBiz', 'MHHSBD', 'giftideas', 'wolves', 'shopsmall', 'shopindie']",11,this winter wolf incense holder is a perfect seasonal gift
wolvesMOS_analysisV3hashtag.xlsx,598,1475033411257614080,2021-12-26 09:19:04,"<a href=""http://overcoffee.test/"" rel=""nofollow"">OverCoffee</a>",,OverCoffeeCo,"Wolves Over Coffee

Issue 26th December, 2021

#WOL #Wolves #wwfc
https://t.co/uIF13tTOdS","['WOL', 'Wolves', 'wwfc']",0,"wolves over coffee

issue 26th december 2021"
wolvesMOS_analysisV3hashtag.xlsx,994,1473353032490438912,2021-12-21 18:01:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,wolvesfancast,"2 years ago today the Wolves took 3 points away from Norwich in a 2-1 win with goals coming from the Moroccan Maldini and Raul Jimenez.

That away kit was the business wasn't it!

#wwfc #wolves https://t.co/3RQWPK4tEH","['wwfc', 'wolves']",133,"2 years ago today the wolves took 3 points away from norwich in a 21 win with goals coming from the moroccan maldini and raul jimenez

that away kit was the business wasnt it"
wolvesMOS_analysisV2hashtag.xlsx,1623,1467435610805882880,2021-12-05 10:08:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,detectivekubu,"What can go wrong when a journalist goes too far and creates stories to report on? Ambitious reporter, Crystal Nguyen, soon finds out in the cold northern #Minnesota woods.
#Wolves #Northwoods @OrendaBooks @detectivekubu https://t.co/2jQMOqQ8vi","['Minnesota', 'Wolves', 'Northwoods']",0,what can go wrong when a journalist goes too far and creates stories to report on ambitious reporter crystal nguyen soon finds out in the cold northern  woods
wolvesMOS_analysisV1hashtag.xlsx,67,1467207734772716032,2021-12-04 19:02:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,SportsLumo,"#Liverpool news: #origi scores stoppage-time winner to leave #Wolves heartbroken. #WOLLIV #premierleague 

https://t.co/OaSy0Ko6eE","['Liverpool', 'origi', 'Wolves', 'WOLLIV', 'premierleague']",0,news  scores stoppagetime winner to leave  heartbroken
wolvesMOS_analysisV3hashtag.xlsx,1686,1471902255792022016,2021-12-17 17:56:59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Mar79830496Rose,"If only you could open your eyes, open your eyes You've been cravin' all the validation from the people that you swore you'd never become All of the leeches and breaches and demons are givin' you Xanax and drinking your blood... #genius #wolves #JamesArthur","['genius', 'wolves', 'JamesArthur']",12,if only you could open your eyes open your eyes youve been cravin all the validation from the people that you swore youd never become all of the leeches and breaches and demons are givin you xanax and drinking your blood
wolvesMOS_analysisV3hashtag.xlsx,1269,1472597286664421120,2021-12-19 15:58:47,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,enricocadillac,"Pleased with yet another solid defensive performance, but it’s not good for the nerves. 

Where are the goals going to come from? #WolChe #Wolves","['WolChe', 'Wolves']",0,"pleased with yet another solid defensive performance but its not good for the nerves 

where are the goals going to come from"
wolvesMOS_analysisV1hashtag.xlsx,779,1466156614994611968,2021-12-01 21:25:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Place(id='6030e1e7ff3c213a', fullName='Codsall, England', name='Codsall', type='city', country='United Kingdom', countryCode='GB')",mickeywils,They came for a point and got it. Not much going on in front of goal. RAN and Semedo get into great positions and then pass to the opposition far too often. Poor result. #WOLBUR #wolves #wwfc 🐺,"['WOLBUR', 'wolves', 'wwfc']",0,they came for a point and got it not much going on in front of goal ran and semedo get into great positions and then pass to the opposition far too often poor result
wolvesMOS_analysisV2hashtag.xlsx,911,1469637673145019904,2021-12-11 11:58:20,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Manchester City vs Wolves is on BT Sport [app] (geo/R). Reporter is @TheDesKelly.  For more details see https://t.co/VLQYgLF970 #ManchesterCity #Wolves #BTSportappgeoR,"['ManchesterCity', 'Wolves', 'BTSportappgeoR']",0,manchester city vs wolves is on bt sport app geor reporter is   for more details see
wolvesMOS_analysisV1hashtag.xlsx,529,1466829006083437056,2021-12-03 17:57:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sssargeee,After a spare for #Wolves vs #Liverpool tomorrow in the away end. Can any #LFC fans help me out? Can meet at the game👍,"['Wolves', 'Liverpool', 'LFC']",0,after a spare for  vs  tomorrow in the away end can any  fans help me out can meet at the game
wolvesMOS_analysisV2hashtag.xlsx,317,1469867860314918912,2021-12-12 03:13:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Krazyman0817,"FINAL

#Wolves  15
#Sabercats   21

@FTBL_Fanatic @chandler_wolves @saguarofootball 

Congrats to #Sabercats winning a Championship","['Wolves', 'Sabercats', 'Sabercats']",2,"final

  15
   21

   

congrats to  winning a championship"
wolvesMOS_analysisV3hashtag.xlsx,1799,1471530469661543936,2021-12-16 17:19:38,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Wolverhampton Rooter</a>",,WolvesRooter,"Lost the ball 48 times, 16 duels lost, 0 interceptions: Wolves' three worst players vs Brighton
#WOL #Wolves #WWFC
https://t.co/Ts8vb8Vke6","['WOL', 'Wolves', 'WWFC']",0,lost the ball 48 times 16 duels lost 0 interceptions wolves three worst players vs brighton
wolvesMOS_analysisV3hashtag.xlsx,845,1473943080772455936,2021-12-23 09:06:29,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Programme Preview | Watford #wolves #wwfc 
https://t.co/uQsPGSu1uR","['wolves', 'wwfc']",0,programme preview  watford
wolvesMOS_analysisV3hashtag.xlsx,1931,1471235589668179968,2021-12-15 21:47:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DocRatComic,As Jasmine speaks of wolfen kindly eyes. Doc Rat golden oldie DR1887 #DocRat #wolves First published 20131022 https://t.co/FABIafUApk,"['DocRat', 'wolves']",11,as jasmine speaks of wolfen kindly eyes doc rat golden oldie dr1887   first published 20131022
wolvesMOS_analysisV3hashtag.xlsx,2109,1471155960634872064,2021-12-15 16:31:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1ord_lucan,"I’m against vaccine passports and please retweet #WOLVERHAMPTON #novaxpassports #NoVaccinePassportsAnywhere #wolves #NoVaccinePassports 
This is not the future we want ! https://t.co/zSKaTKsd9h","['WOLVERHAMPTON', 'novaxpassports', 'NoVaccinePassportsAnywhere', 'wolves', 'NoVaccinePassports']",1607,"im against vaccine passports and please retweet      
this is not the future we want"
wolvesMOS_analysisV3hashtag.xlsx,721,1474366808241192960,2021-12-24 13:10:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Paxtree,Switzerland's #wolves get too close for comfort https://t.co/OtRWio9sOD,['wolves'],1,switzerlands  get too close for comfort
wolvesMOS_analysisV2hashtag.xlsx,788,1469658291320069888,2021-12-11 13:20:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MrsScottyParker,"Thank God #Jiminez wasn't involved in the collision earlier but ngl, it's really the only possible reasoning for that dumbass behaviour. #MCIWOL #Wolves","['Jiminez', 'MCIWOL', 'Wolves']",0,thank god  wasnt involved in the collision earlier but ngl its really the only possible reasoning for that dumbass behaviour
wolvesMOS_analysisV1hashtag.xlsx,124,1467181002707676928,2021-12-04 17:16:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,maryg63,"Decent side #Wolves , but get in Divock another huge goals the man only scores important goals #LFC","['Wolves', 'LFC']",0,decent side   but get in divock another huge goals the man only scores important goals
wolvesMOS_analysisV3hashtag.xlsx,1455,1472547592928215040,2021-12-19 12:41:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,RichardSimpkin2,"Does anyone know which #wolves player has the most Premiership goals and how many?

Thank you.",['wolves'],0,"does anyone know which  player has the most premiership goals and how many

thank you"
wolvesMOS_analysisV3hashtag.xlsx,381,1475662388095602944,2021-12-28 02:58:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,mrdahl87,Just confirmed... Greg Monroe runs WAAAAAY Faster than Karl Towns. Thats Sad. #Wolves,['Wolves'],0,just confirmed greg monroe runs waaaaay faster than karl towns thats sad
wolvesMOS_analysisV3hashtag.xlsx,1206,1472629487737224960,2021-12-19 18:06:44,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Lage | On a point, solid Wolves and VAR #wolves #wwfc 
https://t.co/pIXUDOIotj","['wolves', 'wwfc']",0,lage  on a point solid wolves and var
wolvesMOS_analysisV1hashtag.xlsx,783,1466156113750020096,2021-12-01 21:23:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Place(id='3a39f348d4d697fb', fullName='Hastings, England', name='Hastings', type='city', country='United Kingdom', countryCode='GB')",davidrcporter,Simply not good enough. We are like absolute statues going forward . This is not a product or entertainment it’s a bloody endurance test. #wwfc #wolves,"['wwfc', 'wolves']",0,simply not good enough we are like absolute statues going forward  this is not a product or entertainment its a bloody endurance test
wolvesMOS_analysisV1hashtag.xlsx,53,1467215881084157952,2021-12-04 19:35:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,PremierInjuries,"Bruno Lage waiting to discover the extent of the injury suffered by Ait-Nouri. “I need to wait and clarify because everything has happened so soon. We need to receive the information from the medical department because he was on the floor, came off and then came back on.” #Wolves",['Wolves'],1,bruno lage waiting to discover the extent of the injury suffered by aitnouri i need to wait and clarify because everything has happened so soon we need to receive the information from the medical department because he was on the floor came off and then came back on
wolvesMOS_analysisV3hashtag.xlsx,1179,1472665290903364096,2021-12-19 20:29:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thgkblog,"The more you see it, the more you appreciate that the #Wolves goalkeeper kit is actually pretty stunning😍

#GKBlog #WWFC","['Wolves', 'GKBlog', 'WWFC']",4,the more you see it the more you appreciate that the  goalkeeper kit is actually pretty stunning
wolvesMOS_analysisV3hashtag.xlsx,1589,1472175788418121984,2021-12-18 12:03:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Slatsman,"Batch #1 from the inventory bag

#LFC #ManCity #Wolves #NUFC #AVFCOfficial #LUFC #Everton #NorwichCityFC https://t.co/MnayRX1Ahw","['LFC', 'ManCity', 'Wolves', 'NUFC', 'AVFCOfficial', 'LUFC', 'Everton', 'NorwichCityFC']",27,batch  from the inventory bag
wolvesMOS_analysisV3hashtag.xlsx,410,1475551556837593088,2021-12-27 19:38:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,WeaselsOnEasels,"Ears and wolves for days. (Litterally)

#lycan #werewolf #wolf #wolves #furry #fursuit #fursuitmaker #fursuitartist https://t.co/HjsPWz2wkb","['lycan', 'werewolf', 'wolf', 'wolves', 'furry', 'fursuit', 'fursuitmaker', 'fursuitartist']",0,ears and wolves for days litterally
wolvesMOS_analysisV3hashtag.xlsx,1163,1472692112567291904,2021-12-19 22:15:35,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,"Live #Wolves News - Chelsea, Liverpool, City and Man United's matchday income revealed: How much does your club make? https://t.co/yZ5JQhdFLA - By Daily Mail",['Wolves'],1,live  news  chelsea liverpool city and man uniteds matchday income revealed how much does your club make   by daily mail
wolvesMOS_analysisV3hashtag.xlsx,280,1476007754091441920,2021-12-29 01:50:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,happyjoelucky,Welp. So much for that. Sigh. #Wolves,['Wolves'],0,welp so much for that sigh
wolvesMOS_analysisV1hashtag.xlsx,176,1467176120529338112,2021-12-04 16:57:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,drew_km,heartbreak for #Wolves #WOLLFC,"['Wolves', 'WOLLFC']",0,heartbreak for
wolvesMOS_analysisV2hashtag.xlsx,663,1469667761152474880,2021-12-11 13:57:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,ChrisMM__,"62' - VAR to take a look

#MCIWOL | #WWFC | #Wolves | #EPL","['MCIWOL', 'WWFC', 'Wolves', 'EPL']",1,62  var to take a look
wolvesMOS_analysisV3hashtag.xlsx,1363,1472575156795035904,2021-12-19 14:30:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,mtvvmas2019live,"Newcastle vs Manchester City Live Streaming EPL
Wolves vs Chelsea Live Online
Watch Live Here:: @lovepondit007
#NewcastlevsManchesterCity
#ManchesterCity
#Newcastle
#EPL 
#Hazard 
#Chelsea 
#Wolves 
v","['NewcastlevsManchesterCity', 'ManchesterCity', 'Newcastle', 'EPL', 'Hazard', 'Chelsea', 'Wolves']",0,"newcastle vs manchester city live streaming epl
wolves vs chelsea live online
watch live here 



 
 
 
 
v"
wolvesMOS_analysisV2hashtag.xlsx,523,1469675955232944128,2021-12-11 14:30:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Lysey_g,It's never nice to Lose ... but to Lose to Man City and Liverpool last week by only 1 goal just shows how immense our  defence is! Very proud of the Boys #Wolves #MCIWOL,"['Wolves', 'MCIWOL']",4,its never nice to lose  but to lose to man city and liverpool last week by only 1 goal just shows how immense our  defence is very proud of the boys
wolvesMOS_analysisV2hashtag.xlsx,217,1470304217055251968,2021-12-13 08:06:56,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Under-23 preview | West Ham vs Wolves  #wolves #wwfc 
https://t.co/2ppGkN17RT","['wolves', 'wwfc']",0,under23 preview  west ham vs wolves
wolvesMOS_analysisV3hashtag.xlsx,1576,1472235300411822080,2021-12-18 16:00:23,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,Defenders,"Today is the LAST DAY of our emergency 4x match to protect #wolves, #bears, #manatees &amp; more from deadly threats to their lives &amp; homes. Don’t let these species face extinction without our help. Please pitch-in if you can &amp; protect #wildlife! https://t.co/baTnAZFvOO 🐺","['wolves', 'bears', 'manatees', 'wildlife']",18,today is the last day of our emergency 4x match to protect    amp more from deadly threats to their lives amp homes dont let these species face extinction without our help please pitchin if you can amp protect
wolvesMOS_analysisV3hashtag.xlsx,1915,1471241439694757888,2021-12-15 22:11:08,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,BHAFC_Live,"Why there were 11 minutes of stoppage time and lengthy delays during Brighton vs Wolves, @tomjphillips_ 
#bhafc #wolves 
https://t.co/fumWm2pztd","['bhafc', 'wolves']",0,why there were 11 minutes of stoppage time and lengthy delays during brighton vs wolves
wolvesMOS_analysisV2hashtag.xlsx,1427,1468167783884235008,2021-12-07 10:37:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Team Shots on Target from TheOther14 teams in #PL week 15. @Other14The 

@LUFC with the most this weekend.

#LUFC #EFC #LCFC #WHUFC #AVFC #BHAFC #NUFC #SaintsFC #WatfordFC #BrentfordFC #CPFC #twitterclarets #NCFC #Wolves https://t.co/dmhxdkbr0B","['PL', 'LUFC', 'EFC', 'LCFC', 'WHUFC', 'AVFC', 'BHAFC', 'NUFC', 'SaintsFC', 'WatfordFC', 'BrentfordFC', 'CPFC', 'twitterclarets', 'NCFC', 'Wolves']",14,"team shots on target from theother14 teams in  week 15  

 with the most this weekend"
wolvesMOS_analysisV2hashtag.xlsx,325,1469860134893412096,2021-12-12 02:42:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Krazyman0817,"End of the 3rd Q

#Wolves  15
#Sabercats  14

@chandler_wolves @FTBL_Fanatic @saguarofootball","['Wolves', 'Sabercats']",0,"end of the 3rd q

  15
  14"
wolvesMOS_analysisV1hashtag.xlsx,821,1466135112421096960,2021-12-01 20:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,JoleneBullockx,Can someone tell me if the fan in the southbank is okay? #wolves,['wolves'],2,can someone tell me if the fan in the southbank is okay
wolvesMOS_analysisV2hashtag.xlsx,152,1470436421563470080,2021-12-13 16:52:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Most Successful Dribbles from TheOther14 in #PL week 16. @Other14The 

@asaintmaximin with the most this weekend.

#NUFC #EFC #Wolves #WHUFC #CPFC #NCFC #LUFC #BrentfordFC #twitterclarets #AVFC #WatfordFC #LCFC https://t.co/PqiZbweauC","['PL', 'NUFC', 'EFC', 'Wolves', 'WHUFC', 'CPFC', 'NCFC', 'LUFC', 'BrentfordFC', 'twitterclarets', 'AVFC', 'WatfordFC', 'LCFC']",71,"most successful dribbles from theother14 in  week 16  

 with the most this weekend"
wolvesMOS_analysisV2hashtag.xlsx,55,1470781644445569024,2021-12-14 15:44:04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Jackautism5,Check out VICSTER.2020's video! #TikTok https://t.co/yfFC7YitYi #Clips総集編 #FYP #Wolves #howl,"['TikTok', 'Clips総集編', 'FYP', 'Wolves', 'howl']",1,check out vicster2020s video
wolvesMOS_analysisV3hashtag.xlsx,1098,1472937651762257920,2021-12-20 14:31:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Difference between Post-Shot Expected Goals (PSxG) and Goals Against for the goalkeepers of TheOther14 in the #PL season so far. @Other14The 

#Wolves #WHUFC #BrentfordFC #BHAFC #WatfordFC #NUFC #SaintsFC #NCFC #twitterclarets #AVFC #EFC #CPFC #LUFC #LCFC https://t.co/qmtIcTqpIU","['PL', 'Wolves', 'WHUFC', 'BrentfordFC', 'BHAFC', 'WatfordFC', 'NUFC', 'SaintsFC', 'NCFC', 'twitterclarets', 'AVFC', 'EFC', 'CPFC', 'LUFC', 'LCFC']",68,difference between postshot expected goals psxg and goals against for the goalkeepers of theother14 in the  season so far
wolvesMOS_analysisV3hashtag.xlsx,232,1476241727870717952,2021-12-29 17:20:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,molineuxmusings,"‘So Adama, if you could just carry the ball from 30 yards outside your own goal, past 3-4 defenders while being chased towards the touchline on to your weaker side, and then find Leander with said weaker foot, we might stand a chance’

#WWFC #Wolves","['WWFC', 'Wolves']",32,so adama if you could just carry the ball from 30 yards outside your own goal past 34 defenders while being chased towards the touchline on to your weaker side and then find leander with said weaker foot we might stand a chance
wolvesMOS_analysisV3hashtag.xlsx,2071,1471194835931610880,2021-12-15 19:05:57,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,Live #Wolves News - Wolves boss Bruno Lage makes three changes in attacking reshuffle against Brighton https://t.co/CY95HSPwuB - By Birmingham Mail,['Wolves'],0,live  news  wolves boss bruno lage makes three changes in attacking reshuffle against brighton   by birmingham mail
wolvesMOS_analysisV2hashtag.xlsx,1305,1468587669978436096,2021-12-08 14:26:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,The_Happy_Sage,"A great #Christmasgifts idea for a nature lover - how about a few days away in the middle of nowhere in the UK in the company of wild wolves?

#naturelovers #giftideas #wolves #Shropshire 

https://t.co/1BNFjhdoQ4","['Christmasgifts', 'naturelovers', 'giftideas', 'wolves', 'Shropshire']",1,a great  idea for a nature lover  how about a few days away in the middle of nowhere in the uk in the company of wild wolves
wolvesMOS_analysisV2hashtag.xlsx,1244,1468764903871853056,2021-12-09 02:10:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Place(id='25174d4b31d9a511', fullName='Robbinsdale, MN', name='Robbinsdale', type='city', country='United States', countryCode='US')",BigCatBillWill,Not sure if I’ve ever gotten more riled up by a radio call than I am now after listening to @WolvesRadio lambast tonight’s referee team for letting Rudy Gobert get away with a sideline temper tantrum that wiped a Wolves 3 off the board. Zebra bums. Fire them all. #Wolves,['Wolves'],2,not sure if ive ever gotten more riled up by a radio call than i am now after listening to  lambast tonights referee team for letting rudy gobert get away with a sideline temper tantrum that wiped a wolves 3 off the board zebra bums fire them all
wolvesMOS_analysisV2hashtag.xlsx,1639,1467388954081050880,2021-12-05 07:02:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,manu_sarma,That one blocked shot of Jota had an xG of 0.59 while Wolves as a team had a combined xG of 0.10. #WOLLIV #Origi #Liverpool #Wolves @LFC @Wolves @DiogoJota18 #Jota https://t.co/IBmIe1v2Mw,"['WOLLIV', 'Origi', 'Liverpool', 'Wolves', 'Jota']",0,that one blocked shot of jota had an xg of 059 while wolves as a team had a combined xg of 010
wolvesMOS_analysisV2hashtag.xlsx,1051,1469407087386112000,2021-12-10 20:42:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,wolves_fanpage,Who would make your starting 11 for Tomorrow’s game?  🔸◾️🔸◾️ #wwfc #wolves,"['wwfc', 'wolves']",0,who would make your starting 11 for tomorrows game
wolvesMOS_analysisV3hashtag.xlsx,1418,1472567435022586112,2021-12-19 14:00:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SportsR3public,"Here's how both the teams line up at the Molineux Stadium.

#EPL #CHELSEA #WOLVES #LUKAKU #TUCHEL #PremierLeague https://t.co/5vYTOzrV4J","['EPL', 'CHELSEA', 'WOLVES', 'LUKAKU', 'TUCHEL', 'PremierLeague']",4,heres how both the teams line up at the molineux stadium
wolvesMOS_analysisV1hashtag.xlsx,592,1466726573177029120,2021-12-03 11:10:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Jane_Stevenson_,"Thank you so much for all the brilliant questions, and for making the most of our fantastic education team in Parliament. 
I hope to see you in person very soon! 
#Wolverhampton #Wolves 🐺🧡🖤","['Wolverhampton', 'Wolves']",6,"thank you so much for all the brilliant questions and for making the most of our fantastic education team in parliament 
i hope to see you in person very soon"
